TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,AgeGroup,Target
789.8,Debit,Jacksonville,ATM,40.0,Dewasa,94.0,1.0,13948.09,0,0
308.85,Credit,Los Angeles,nan,20.0,Remaja,33.0,2.0,333.19,3,0
806.97,Debit,Seattle,Online,25.0,Remaja,11.0,1.0,102.2,3,2
364.81,Debit,Charlotte,Online,25.0,Remaja,53.00000000000001,1.0,1145.23,3,3
490.82,Debit,Kansas City,ATM,26.0,Lansia,114.0,1.0,8704.27,3,0
1021.3799999999999,Debit,Detroit,Branch,61.0,Dewasa,125.0,1.0,6223.26,2,0
311.28,Debit,Atlanta,Branch,49.0,Dewasa,198.0,1.0,135.96,0,3
85.03,Debit,San Diego,ATM,51.0,Paruh Baya,48.0,1.0,4597.57,2,2
307.75,Debit,Detroit,Branch,64.0,Dewasa,63.0,1.0,1061.58,2,0
333.67,Debit,Fort Worth,Online,36.0,Lansia,68.00000000000001,1.0,9238.08,0,0
372.08,Debit,Houston,Branch,66.0,Dewasa,63.0,1.0,13330.74,1,0
502.9,Credit,Fresno,Online,26.0,Remaja,141.0,1.0,341.24,3,0
103.81,Debit,Oklahoma City,ATM,36.0,Dewasa,34.0,1.0,7044.63,0,1
69.43,Debit,Las Vegas,ATM,30.0,Lansia,162.0,1.0,9281.85,3,0
110.4,Credit,San Diego,ATM,56.0,Dewasa,61.99999999999999,1.0,8639.36,2,2
275.65,Credit,Atlanta,Branch,28.0,Lansia,14.0,1.0,4957.57,3,3
251.8,Debit,Mesa,ATM,62.0,Dewasa,102.0,1.0,11796.66,2,1
334.07,Debit,New York,Branch,59.0,Lansia,200.00000000000003,1.0,7306.79,2,1
52.44,Debit,Raleigh,Online,27.0,Remaja,87.0,1.0,3157.75,3,2
1030.85,Debit,San Diego,ATM,25.0,Remaja,39.0,1.0,1941.8,3,2
141.37,Debit,Denver,Online,46.0,Lansia,77.0,1.0,1019.7699999999999,0,3
211.7,Credit,Chicago,Online,50.0,Dewasa,205.0,1.0,12272.78,2,3
61.39999999999999,Debit,San Jose,Branch,41.0,Lansia,20.0,2.0,7892.87,0,2
308.23,Debit,Las Vegas,ATM,60.0,Paruh Baya,22.999999999999996,1.0,4150.63,2,0
111.41,Debit,Chicago,Branch,21.0,Remaja,181.0,1.0,1204.11,3,3
675.49,Debit,Charlotte,ATM,61.0,Paruh Baya,159.0,1.0,1892.9999999999998,2,3
29.72,Debit,San Antonio,ATM,26.0,Remaja,37.99999999999999,1.0,1059.62,3,2
301.73,Debit,Tucson,Online,67.0,Dewasa,163.0,1.0,990.7399999999999,1,2
294.61,Debit,Omaha,Branch,60.0,Paruh Baya,74.0,1.0,7375.59,2,1
106.43,Credit,Phoenix,ATM,52.0,Lansia,164.0,1.0,9403.12,2,1
381.52,Debit,Seattle,Online,36.0,Dewasa,79.0,1.0,5798.92,0,2
1142.76,Credit,Houston,Online,25.0,Remaja,71.0,1.0,1498.93,3,0
5.66,Debit,Fresno,Branch,40.0,Lansia,33.0,1.0,5434.64,0,0
209.09,Debit,Virginia Beach,ATM,48.0,Dewasa,203.0,1.0,9100.81,0,2
521.81,Debit,Virginia Beach,ATM,47.0,Lansia,34.0,1.0,4750.96,0,2
588.36,Debit,Charlotte,Online,33.0,Lansia,134.0,1.0,8434.99,3,3
146.67,Debit,Albuquerque,Online,20.0,Remaja,273.0,1.0,1569.75,3,3
57.34,Debit,Atlanta,Online,27.0,Remaja,81.0,1.0,1100.64,3,3
294.77,Debit,Philadelphia,Online,77.0,Paruh Baya,101.0,1.0,2272.17,1,1
881.32,nan,El Paso,Online,31.0,Lansia,59.00000000000001,1.0,2287.93,3,0
162.59,Debit,Indianapolis,Branch,64.0,Paruh Baya,18.999999999999996,1.0,7104.83,2,0
56.15,Debit,Nashville,Branch,31.0,Dewasa,77.0,1.0,13265.92,3,1
524.55,Debit,El Paso,ATM,39.0,Dewasa,175.0,1.0,8292.75,0,0
535.4,Debit,San Diego,Branch,23.0,Remaja,110.0,1.0,651.8399999999999,3,2
56.84,Debit,Raleigh,ATM,45.0,Lansia,185.0,1.0,7977.78,0,2
135.94,Debit,Houston,Branch,71.0,Paruh Baya,258.0,1.0,4710.21,1,0
47.1,Credit,Washington,Branch,42.0,Dewasa,178.0,1.0,6308.07,0,2
124.05,Credit,Albuquerque,Branch,61.0,Dewasa,220.0,1.0,7009.54,2,3
802.89,Debit,Chicago,ATM,19.0,Remaja,175.0,1.0,1973.63,3,3
193.16,Debit,Charlotte,ATM,64.0,Paruh Baya,109.0,1.0,2304.56,2,3
541.52,Credit,Indianapolis,Branch,48.0,Lansia,161.0,1.0,6087.24,0,0
20.17,Debit,San Antonio,ATM,77.0,Paruh Baya,86.0,1.0,3869.3699999999994,1,2
35.98,Credit,Nashville,Branch,40.0,Dewasa,133.0,1.0,11147.34,0,1
273.24,Debit,Fresno,Branch,51.0,Paruh Baya,173.0,1.0,2202.21,2,0
663.45,Debit,Albuquerque,ATM,67.0,Paruh Baya,147.0,1.0,5897.29,1,3
343.86,Debit,Charlotte,Branch,57.0,Lansia,70.0,1.0,3278.65,2,3
69.38,Debit,Detroit,Branch,69.0,Dewasa,280.0,2.0,12072.11,1,0
75.43,Debit,Fresno,ATM,77.0,Paruh Baya,266.0,1.0,1441.86,1,0
414.64,nan,Mesa,Branch,32.0,Dewasa,74.0,1.0,7253.22,3,1
86.79,Debit,Fort Worth,Branch,33.0,Dewasa,166.0,1.0,8795.37,3,0
1105.88,Debit,Omaha,ATM,34.0,Lansia,36.0,1.0,2636.32,0,1
14.1,Debit,Louisville,Branch,45.0,Lansia,73.0,1.0,6949.21,0,0
63.330000000000005,Credit,Louisville,Branch,23.0,Remaja,123.99999999999999,1.0,792.33,3,0
606.27,Debit,Louisville,Branch,29.0,Dewasa,42.00000000000001,1.0,9668.78,3,0
4.47,Debit,Baltimore,Branch,27.0,Remaja,132.0,1.0,1381.75,3,3
289.01,Debit,Miami,Online,66.0,Paruh Baya,96.0,1.0,4226.26,1,1
338.69,Debit,Virginia Beach,Branch,18.0,Remaja,169.0,1.0,1137.89,4,2
97.73,Debit,Sacramento,Branch,69.0,Dewasa,156.0,1.0,7885.209999999999,1,2
1021.16,Debit,Albuquerque,ATM,20.0,Remaja,119.42293906810038,1.0,9427.06,3,3
27.61,Credit,Fort Worth,ATM,54.0,Paruh Baya,26.0,1.0,3679.64,2,0
284.17,Debit,Memphis,ATM,51.0,Paruh Baya,189.0,1.0,3479.56,2,1
76.21,Debit,Los Angeles,Branch,22.0,Remaja,69.00000000000001,1.0,664.9299999999998,3,0
297.65646754281164,Credit,Denver,Branch,69.0,Dewasa,292.0,1.0,624.0899999999999,1,3
584.51,Debit,Denver,ATM,74.0,Paruh Baya,75.99999999999999,1.0,3254.56,1,3
432.18,Debit,Las Vegas,Branch,18.0,Remaja,162.0,1.0,678.8299999999999,4,0
134.55,Debit,San Jose,Online,59.0,Dewasa,165.0,1.0,14852.42,2,2
61.66,Debit,Sacramento,ATM,26.0,Remaja,86.0,1.0,5705.4,3,2
12.35,Debit,Fresno,Branch,25.0,Remaja,22.0,1.0,1846.85,3,0
213.25,Debit,San Francisco,Branch,25.0,Remaja,63.0,1.0,677.7899999999998,3,2
34.93,Debit,Columbus,Branch,31.0,Lansia,72.0,1.0,2810.37,3,3
959.48,Debit,Miami,Branch,67.0,Dewasa,119.42293906810038,1.0,10631.43,1,1
335.68,Debit,Tucson,Online,24.0,Remaja,142.0,1.0,1188.95,3,2
423.96,Debit,San Diego,ATM,43.0,Dewasa,75.0,1.0,8374.38,0,2
220.82,Debit,Louisville,Branch,42.0,Lansia,30.999999999999996,1.0,4298.13,0,0
717.36,Credit,nan,Online,22.0,Remaja,138.0,1.0,514.88,3,2
406.12,Debit,Houston,ATM,42.0,Dewasa,106.0,1.0,10501.53,0,0
427.83,Debit,Phoenix,ATM,47.0,Lansia,29.000000000000004,1.0,3293.06,0,1
416.62,Credit,Baltimore,Online,26.0,Remaja,67.0,1.0,9700.9,3,3
21.9,Debit,Phoenix,ATM,28.0,Remaja,30.0,1.0,1052.27,3,1
717.74,Credit,Sacramento,Online,42.0,Lansia,119.42293906810038,1.0,8375.16,0,2
393.68,Debit,San Diego,ATM,55.0,Dewasa,141.0,1.0,10135.88,2,2
281.91,Debit,Denver,Branch,25.0,Remaja,269.0,1.0,225.53,3,3
239.85,Debit,Tucson,ATM,70.0,Paruh Baya,50.00000000000001,1.0,1477.63,1,2
237.84,Debit,Nashville,Branch,26.0,Remaja,16.0,1.0,8932.39,3,1
459.29,Credit,Kansas City,Online,64.0,Paruh Baya,109.0,1.0,1006.12,2,0
196.49,Debit,Oklahoma City,Branch,41.0,Lansia,65.0,1.0,7516.560000000001,0,1
344.87,Debit,Houston,Branch,58.0,Paruh Baya,25.000000000000004,1.0,7447.44,2,0
129.62,Credit,San Jose,ATM,23.0,Remaja,123.99999999999999,1.0,620.28,3,2
16.53,Debit,Houston,ATM,21.0,Remaja,220.0,1.0,707.95,3,0
277.02,Credit,Denver,ATM,46.0,Dewasa,227.0,1.0,8586.38,0,3
13.02,Debit,Charlotte,Branch,51.0,Dewasa,42.00000000000001,1.0,6076.45,2,3
199.02,Debit,Memphis,ATM,22.0,Remaja,185.0,1.0,793.6299999999999,3,1
684.5,Debit,Fort Worth,Branch,29.0,Dewasa,75.99999999999999,1.0,6258.63,3,0
45.92,Debit,Nashville,ATM,26.0,Remaja,22.999999999999996,1.0,544.56,3,1
761.73,Debit,Columbus,ATM,19.0,Remaja,26.999999999999996,1.0,151.28,3,3
331.38,Debit,Miami,ATM,42.0,Lansia,122.0,1.0,844.5499999999998,0,1
602.8,Debit,Baltimore,Branch,60.0,Paruh Baya,173.0,1.0,7417.69,2,3
64.12,Credit,Indianapolis,Branch,57.0,Dewasa,222.0,1.0,1029.09,2,0
57.38,Debit,Kansas City,Online,28.0,Remaja,86.0,1.0,899.5199999999999,3,0
94.64,Credit,New York,ATM,28.0,Remaja,144.0,1.0,586.76,3,1
155.56,Credit,Austin,Branch,19.0,Remaja,64.0,1.0,129.79,3,3
301.39,Credit,Denver,Online,47.0,Dewasa,104.0,1.0,10548.58,0,3
136.31,Debit,Nashville,Online,74.0,Paruh Baya,65.0,1.0,4384.95,1,1
4.39,Debit,Philadelphia,ATM,26.0,Remaja,63.0,1.0,1429.61,3,1
429.25,Debit,Seattle,Online,29.0,Lansia,107.0,1.0,5019.68,3,2
138.54,Credit,Austin,Branch,60.0,Lansia,93.0,1.0,8274.77,2,3
33.03,Debit,Washington,Branch,21.0,Remaja,28.0,1.0,935.8800000000001,3,2
76.39,Debit,Sacramento,Online,30.0,Dewasa,80.0,1.0,11584.32,3,2
25.32,Debit,Oklahoma City,ATM,19.0,Remaja,25.000000000000004,1.0,1642.34,3,1
330.91,Debit,Kansas City,ATM,36.0,Lansia,28.0,1.0,6481.35,0,0
153.55,Debit,Denver,Online,37.0,Dewasa,16.0,1.0,5619.91,0,3
217.61,Debit,Omaha,Online,27.0,Remaja,120.0,1.0,1661.1,3,1
131.69,Credit,Denver,Branch,53.0,Lansia,59.00000000000001,1.0,2958.43,2,3
953.17,Debit,Raleigh,Online,60.0,Paruh Baya,84.00000000000001,1.0,3506.11,2,2
68.49,Debit,Nashville,Online,67.0,Paruh Baya,49.0,1.0,6683.31,1,1
470.62,Debit,Tucson,Branch,57.0,Dewasa,127.0,1.0,12470.62,2,2
385.35,Debit,Miami,Branch,38.0,Dewasa,269.0,1.0,5184.13,0,1
74.72,Debit,Phoenix,Online,26.0,Remaja,132.0,1.0,165.75,3,1
352.03,Credit,Phoenix,Online,27.0,Remaja,219.0,1.0,4846.68,3,1
275.87,Debit,Seattle,ATM,25.0,Remaja,112.0,1.0,1697.58,3,2
90.94,Credit,Colorado Springs,ATM,63.0,Paruh Baya,56.0,1.0,3896.08,2,3
206.25,Debit,Baltimore,ATM,74.0,Paruh Baya,56.0,1.0,3651.07,1,3
116.76,Debit,Philadelphia,ATM,51.0,Lansia,212.0,1.0,4480.43,2,1
91.5,Debit,Omaha,ATM,47.0,Dewasa,77.0,1.0,667.6599999999999,0,1
489.31000000000006,Debit,Louisville,Branch,43.0,Lansia,36.0,1.0,5595.22,0,0
414.49,Credit,Phoenix,Online,58.0,Dewasa,107.99999999999999,1.0,12709.58,2,1
315.13,Debit,Omaha,Branch,30.0,Lansia,143.0,1.0,6570.94,3,1
28.38,Debit,Tucson,Branch,45.0,Dewasa,260.0,1.0,8892.62,0,2
456.05,Debit,Detroit,Branch,68.0,Dewasa,20.0,1.0,11729.51,1,0
277.22,Debit,Kansas City,Branch,35.0,Dewasa,41.0,1.0,12104.51,0,0
54.84,Debit,Kansas City,Online,52.0,Paruh Baya,123.99999999999999,1.0,3495.51,2,0
29.92,Credit,Denver,Online,68.0,Dewasa,63.0,1.0,7855.01,1,3
133.06,Debit,Las Vegas,Online,35.0,Lansia,143.0,1.0,8843.44,0,0
332.06,Debit,Seattle,ATM,29.0,Dewasa,221.0,1.1216216216216217,11826.52,3,2
14.34,Credit,Memphis,Online,67.0,Paruh Baya,24.0,1.0,7932.509999999999,1,1
468.32,Debit,Fresno,Online,69.0,Paruh Baya,151.99999999999997,1.0,4710.04,1,0
582.17,Debit,Tucson,Branch,57.0,Lansia,135.0,1.0,5113.438123505977,2,2
245.62,Debit,San Antonio,Branch,23.0,Remaja,127.0,1.0,1879.8200000000002,3,2
981.9,Credit,Baltimore,Online,43.0,Dewasa,112.0,1.0,9018.33,0,3
83.6,Debit,San Jose,ATM,47.0,Dewasa,192.0,1.0,13899.24,0,2
331.22,Credit,Oklahoma City,Branch,61.0,Dewasa,161.0,1.0,12613.25,2,1
57.49,Credit,Detroit,Online,24.0,Remaja,177.0,1.0,765.1499999999999,3,0
85.58,Debit,Fort Worth,ATM,55.0,Lansia,60.00000000000001,1.0,5113.438123505977,2,0
157.56,Debit,Indianapolis,Branch,43.0,Dewasa,159.0,1.0,7541.160000000001,0,0
230.3,Debit,Colorado Springs,Online,46.0,Lansia,24.0,1.0,8356.88,0,3
305.92,Debit,El Paso,ATM,72.0,Paruh Baya,88.0,1.0,1445.47,1,0
942.7,Debit,Boston,Online,35.0,Lansia,29.000000000000004,1.0,5141.32,0,3
116.33,Debit,Fresno,Branch,27.0,Remaja,144.0,1.0,1696.15,3,0
537.71,Credit,Mesa,Online,19.0,Remaja,175.0,1.0,1806.08,3,1
538.17,Credit,Washington,Branch,27.0,Lansia,252.0,1.0,5908.04,3,2
219.44,Debit,Washington,Online,42.0,Lansia,22.999999999999996,1.0,4207.27,0,2
61.62,Debit,Miami,Online,57.0,Dewasa,18.999999999999996,1.0,8365.37,2,1
58.77,Debit,Memphis,Online,27.0,Lansia,191.0,1.0,7261.7,3,1
538.13,Debit,nan,ATM,62.0,Paruh Baya,165.0,1.0,5008.59,2,2
177.05,Debit,Philadelphia,Branch,24.0,Remaja,235.0,1.0,4287.82,3,1
719.76,Debit,San Francisco,Branch,19.0,Remaja,190.0,1.0,690.5199999999999,3,2
163.22,Debit,Miami,Online,26.0,Remaja,217.0,1.0,1788.27,3,1
242.85,Debit,nan,Online,42.0,Lansia,93.0,1.0,4672.8,0,2
291.22,Credit,Baltimore,Online,41.0,Lansia,100.00000000000001,1.0,3677.63,0,3
56.52,Debit,Omaha,ATM,42.0,Lansia,151.99999999999997,1.0,6911.2,0,1
195.8,Debit,Raleigh,Online,39.0,Dewasa,186.0,1.0,12027.68,0,2
66.76,Credit,Austin,Branch,36.0,Dewasa,44.0,1.0,184.72,0,3
190.9,Debit,nan,Online,28.0,Remaja,40.0,1.0,101.25,3,2
106.99,Debit,Omaha,Branch,38.0,Lansia,151.99999999999997,1.0,5771.4,0,1
655.81,Debit,Omaha,ATM,55.0,Paruh Baya,164.0,2.0,4539.99,2,1
107.1,Credit,Philadelphia,Online,25.0,Remaja,175.0,1.0,193.8,3,1
79.92,Debit,Miami,ATM,44.0,Lansia,274.0,2.0,9138.76,0,1
430.83,Debit,Los Angeles,Branch,18.0,Remaja,292.0,1.0,941.4899999999999,4,0
235.34,Debit,Washington,Branch,26.0,Remaja,68.00000000000001,1.0,566.83,3,2
86.35,Credit,Indianapolis,Branch,52.0,Paruh Baya,24.0,1.0,1550.48,2,0
337.99,Debit,Colorado Springs,ATM,70.0,Dewasa,115.0,1.0,9038.63,1,3
577.13,Credit,San Jose,Branch,40.0,Lansia,66.0,1.0,6640.51,0,2
213.33,Debit,Omaha,ATM,52.0,Paruh Baya,161.0,1.0,5400.44,2,1
54.52,Debit,Indianapolis,Branch,32.0,Dewasa,164.0,1.0,6980.98,3,0
100.13,Debit,Denver,Branch,44.67844382691544,Dewasa,168.00000000000003,1.0,5209.16,0,3
883.92,Credit,Tucson,Online,53.0,Paruh Baya,129.0,1.0,2342.64,2,2
69.8,Credit,New York,Branch,27.0,Remaja,138.0,1.0,136.77,3,1
768.94,Debit,Indianapolis,Branch,64.0,Paruh Baya,53.00000000000001,1.0,6860.18,2,0
179.62,Debit,Tucson,Online,24.0,Remaja,119.0,1.0,409.26,3,2
425.91,Debit,Jacksonville,ATM,23.0,Remaja,47.0,1.0,383.58,3,0
263.34,Debit,Denver,ATM,64.0,Paruh Baya,55.0,1.0,2411.02,2,3
113.03,Credit,Tucson,Online,36.0,Dewasa,12.0,1.0,6756.13,0,2
11.02,Debit,Austin,Online,42.0,Dewasa,42.00000000000001,1.0,7879.66,0,3
865.17,Debit,Houston,Branch,24.0,Remaja,161.0,1.0,9297.5,3,0
152.0,Debit,Albuquerque,ATM,51.0,Lansia,63.0,1.0,7531.429999999999,2,3
270.39,Debit,Jacksonville,ATM,25.0,Remaja,104.0,1.0,899.15,3,0
246.40999999999997,Debit,Detroit,ATM,54.0,Paruh Baya,22.999999999999996,1.0,1431.6,2,0
336.84,Debit,nan,ATM,22.0,Remaja,100.00000000000001,1.0,4500.26,3,2
261.45,Credit,Oklahoma City,Online,50.0,Lansia,96.0,1.0,6735.74,2,1
99.98,Credit,Washington,Online,73.0,Paruh Baya,151.99999999999997,1.0,3037.97,1,2
400.69,Debit,Las Vegas,Online,32.0,Lansia,26.0,1.0,9040.33,3,0
411.47,Debit,Fort Worth,ATM,26.0,Remaja,120.0,1.0,796.63,3,0
204.63,Debit,Las Vegas,Online,52.0,Lansia,91.99999999999999,1.0,9199.52,2,0
421.56,Debit,San Jose,Online,53.0,Lansia,144.0,1.0,8037.870000000001,2,2
193.38,Debit,Memphis,ATM,18.0,Remaja,285.0,1.0,1081.79,4,1
377.04,Debit,Chicago,ATM,34.0,Lansia,64.0,1.0,3812.87,0,3
54.1,Credit,Boston,Branch,28.0,Lansia,17.0,1.0,940.91,3,3
18.1,Debit,Louisville,ATM,57.0,Paruh Baya,66.0,1.0,6474.34,2,0
408.62,Credit,Fort Worth,Online,48.0,Lansia,159.0,1.0,2498.48,0,0
162.1,Debit,Baltimore,Branch,64.0,Dewasa,221.0,1.0,9578.74,2,3
165.31,Debit,Boston,ATM,49.0,Dewasa,28.0,1.0,7346.66,0,3
267.48,Debit,Albuquerque,ATM,21.0,Remaja,159.0,2.0,811.86,3,3
856.9,Debit,New York,Branch,36.0,Lansia,150.0,1.0,8579.69,0,1
433.9,Debit,nan,Online,65.0,Dewasa,37.0,1.0,9013.1,1,2
271.22,Credit,Louisville,ATM,45.0,Dewasa,87.0,1.0,6863.02,0,0
307.68,Credit,Detroit,Online,75.0,Paruh Baya,162.0,1.0,2052.84,1,0
348.17,Debit,El Paso,ATM,21.0,Remaja,181.0,1.0,1887.84,3,0
43.1,Debit,Denver,Branch,44.67844382691544,Remaja,102.0,1.0,6944.9,0,3
557.78,Credit,Phoenix,Branch,26.0,Remaja,102.0,1.0,1289.48,3,1
325.6,Debit,Dallas,ATM,69.0,Dewasa,88.0,1.0,13777.1,1,3
235.83,Credit,Memphis,Online,53.0,Lansia,169.0,1.0,4120.75,2,1
603.54,Debit,Albuquerque,Online,44.0,Dewasa,26.0,1.0,10517.47,0,3
270.25,Debit,Tucson,ATM,31.0,Lansia,42.00000000000001,1.0,5414.97,3,2
123.38,Debit,Sacramento,Online,59.0,Dewasa,40.0,1.0,13542.41,2,2
577.12,Debit,Virginia Beach,ATM,39.0,Lansia,69.00000000000001,1.0,5265.88,0,2
92.24,Debit,Philadelphia,Branch,60.0,Lansia,93.0,1.0,6937.48,2,1
856.21,Credit,Colorado Springs,Branch,33.0,Dewasa,109.0,1.0,12690.79,3,3
251.54000000000002,Debit,Tucson,Branch,48.0,Dewasa,177.0,1.0,254.75,0,2
28.63,Debit,San Diego,Branch,56.0,Paruh Baya,146.0,1.0,3382.91,2,2
185.97,Debit,Denver,Online,23.0,Remaja,18.999999999999996,1.0,1776.91,3,3
243.08000000000004,Credit,Jacksonville,Online,24.0,Remaja,93.0,1.0,131.25,3,0
12.18,Debit,New York,Branch,76.0,Paruh Baya,77.0,1.0,4909.24,1,1
232.12,Debit,Omaha,ATM,37.0,Lansia,51.00000000000001,1.0,6689.87,0,1
198.62,Credit,Tucson,Branch,27.0,Remaja,84.00000000000001,1.0,1196.07,3,2
